Timestamp              RA (HHMMSS)  DEC (DDMMSS)  Distance (km)
2020-07-30 06:50:00    005540       164220        2234984.968
2020-07-30 07:00:00    005540       164221        2237086.216
2020-07-30 07:10:00    005540       164221        2239187.420
2020-07-30 07:20:00    005541       164221        2241288.582
2020-07-30 07:30:00    005541       164222        2243389.701
2020-07-30 07:40:00    005541       164222        2245490.777
2020-07-30 07:50:00    005541       164222        2247591.810
2020-07-30 08:00:00    005541       164223        2249692.801
2020-07-30 08:10:00    005541       164223        2251793.748
2020-07-30 08:20:00    005541       164224        2253894.653
2020-07-30 08:30:00    005541       164224        2255995.515
2020-07-30 08:40:00    005541       164224        2258096.335
2020-07-30 08:50:00    005541       164225        2260197.112
2020-07-30 09:00:00    005541       164225        2262297.846
2020-07-30 09:10:00    005541       164226        2264398.537
2020-07-30 09:20:00    005542       164226        2266499.186
2020-07-30 09:30:00    005542       164226        2268599.792
2020-07-30 09:40:00    005542       164227        2270700.356
2020-07-30 09:50:00    005542       164227        2272800.877
2020-07-30 10:00:00    005542       164227        2274901.355
2020-07-30 10:10:00    005542       164228        2277001.791
2020-07-30 10:20:00    005542       164228        2279102.185
2020-07-30 10:30:00    005542       164228        2281202.536
2020-07-30 10:40:00    005542       164229        2283302.845
2020-07-30 10:50:00    005542       164229        2285403.111
2020-07-30 11:00:00    005542       164230        2287503.334
2020-07-30 11:10:00    005542       164230        2289603.516
2020-07-30 11:20:00    005543       164230        2291703.655
2020-07-30 11:30:00    005543       164231        2293803.751
2020-07-30 11:40:00    005543       164231        2295903.805
2020-07-30 11:50:00    005543       164231        2298003.817
2020-07-30 12:00:00    005543       164232        2300103.787
2020-07-30 12:10:00    005543       164232        2302203.714
2020-07-30 12:20:00    005543       164232        2304303.599
2020-07-30 12:30:00    005543       164233        2306403.441
2020-07-30 12:40:00    005543       164233        2308503.242
2020-07-30 12:50:00    005543       164233        2310603.000
2020-07-30 13:00:00    005543       164234        2312702.716
2020-07-30 13:10:00    005543       164234        2314802.390
2020-07-30 13:20:00    005543       164234        2316902.022
2020-07-30 13:30:00    005544       164235        2319001.611
2020-07-30 13:40:00    005544       164235        2321101.159
2020-07-30 13:50:00    005544       164235        2323200.664
2020-07-30 14:00:00    005544       164236        2325300.127
2020-07-30 14:10:00    005544       164236        2327399.548
2020-07-30 14:20:00    005544       164236        2329498.927
2020-07-30 14:30:00    005544       164237        2331598.264
2020-07-30 14:40:00    005544       164237        2333697.559
2020-07-30 14:50:00    005544       164237        2335796.812
2020-07-30 15:00:00    005544       164238        2337896.023
2020-07-30 15:10:00    005544       164238        2339995.192
2020-07-30 15:20:00    005544       164238        2342094.319
2020-07-30 15:30:00    005544       164239        2344193.404
2020-07-30 15:40:00    005544       164239        2346292.447
2020-07-30 15:50:00    005545       164239        2348391.448
2020-07-30 16:00:00    005545       164240        2350490.408
2020-07-30 16:10:00    005545       164240        2352589.325
2020-07-30 16:20:00    005545       164240        2354688.200
2020-07-30 16:30:00    005545       164240        2356787.034
2020-07-30 16:40:00    005545       164241        2358885.826
2020-07-30 16:50:00    005545       164241        2360984.576
2020-07-30 17:00:00    005545       164241        2363083.284
2020-07-30 17:10:00    005545       164242        2365181.950
2020-07-30 17:20:00    005545       164242        2367280.575
2020-07-30 17:30:00    005545       164242        2369379.158
2020-07-30 17:40:00    005545       164243        2371477.699
2020-07-30 17:50:00    005545       164243        2373576.198
2020-07-30 18:00:00    005545       164243        2375674.655
2020-07-30 18:10:00    005546       164243        2377773.071
2020-07-30 18:20:00    005546       164244        2379871.445
2020-07-30 18:30:00    005546       164244        2381969.778
2020-07-30 18:40:00    005546       164244        2384068.069
2020-07-30 18:50:00    005546       164245        2386166.318
2020-07-30 19:00:00    005546       164245        2388264.525
2020-07-30 19:10:00    005546       164245        2390362.691
2020-07-30 19:20:00    005546       164246        2392460.815
2020-07-30 19:30:00    005546       164246        2394558.898
2020-07-30 19:40:00    005546       164246        2396656.939
2020-07-30 19:50:00    005546       164246        2398754.938
2020-07-30 20:00:00    005546       164247        2400852.896
2020-07-30 20:10:00    005546       164247        2402950.812
2020-07-30 20:20:00    005546       164247        2405048.687
2020-07-30 20:30:00    005546       164247        2407146.520
2020-07-30 20:40:00    005547       164248        2409244.312
2020-07-30 20:50:00    005547       164248        2411342.062
2020-07-30 21:00:00    005547       164248        2413439.771
2020-07-30 21:10:00    005547       164249        2415537.438
2020-07-30 21:20:00    005547       164249        2417635.064
2020-07-30 21:30:00    005547       164249        2419732.648
2020-07-30 21:40:00    005547       164249        2421830.191
2020-07-30 21:50:00    005547       164250        2423927.692
2020-07-30 22:00:00    005547       164250        2426025.152
2020-07-30 22:10:00    005547       164250        2428122.571
2020-07-30 22:20:00    005547       164250        2430219.948
2020-07-30 22:30:00    005547       164251        2432317.283
2020-07-30 22:40:00    005547       164251        2434414.578
2020-07-30 22:50:00    005547       164251        2436511.831
2020-07-30 23:00:00    005547       164251        2438609.042
2020-07-30 23:10:00    005548       164252        2440706.213
2020-07-30 23:20:00    005548       164252        2442803.342
2020-07-30 23:30:00    005548       164252        2444900.429
2020-07-30 23:40:00    005548       164252        2446997.475
2020-07-30 23:50:00    005548       164253        2449094.480
2020-07-31 00:00:00    005548       164253        2451191.444
2020-07-31 00:10:00    005548       164253        2453288.366
2020-07-31 00:20:00    005548       164253        2455385.248
2020-07-31 00:30:00    005548       164254        2457482.087
2020-07-31 00:40:00    005548       164254        2459578.886
2020-07-31 00:50:00    005548       164254        2461675.643
2020-07-31 01:00:00    005548       164254        2463772.359
2020-07-31 01:10:00    005548       164255        2465869.034
2020-07-31 01:20:00    005548       164255        2467965.668
2020-07-31 01:30:00    005548       164255        2470062.260
2020-07-31 01:40:00    005548       164255        2472158.811
2020-07-31 01:50:00    005548       164256        2474255.322
2020-07-31 02:00:00    005549       164256        2476351.790
2020-07-31 02:10:00    005549       164256        2478448.218
2020-07-31 02:20:00    005549       164256        2480544.605
2020-07-31 02:30:00    005549       164257        2482640.950
2020-07-31 02:40:00    005549       164257        2484737.254
2020-07-31 02:50:00    005549       164257        2486833.517
2020-07-31 03:00:00    005549       164257        2488929.739
2020-07-31 03:10:00    005549       164257        2491025.920
2020-07-31 03:20:00    005549       164258        2493122.060
2020-07-31 03:30:00    005549       164258        2495218.158
2020-07-31 03:40:00    005549       164258        2497314.216
2020-07-31 03:50:00    005549       164258        2499410.232
2020-07-31 04:00:00    005549       164259        2501506.207
2020-07-31 04:10:00    005549       164259        2503602.142
2020-07-31 04:20:00    005549       164259        2505698.035
2020-07-31 04:30:00    005549       164259        2507793.887
2020-07-31 04:40:00    005549       164259        2509889.698
2020-07-31 04:50:00    005550       164260        2511985.468
2020-07-31 05:00:00    005550       164260        2514081.197
2020-07-31 05:10:00    005550       164300        2516176.885
2020-07-31 05:20:00    005550       164300        2518272.532
2020-07-31 05:30:00    005550       164300        2520368.138
2020-07-31 05:40:00    005550       164301        2522463.703
2020-07-31 05:50:00    005550       164301        2524559.226
2020-07-31 06:00:00    005550       164301        2526654.709
2020-07-31 06:10:00    005550       164301        2528750.151
2020-07-31 06:20:00    005550       164301        2530845.552
2020-07-31 06:30:00    005550       164302        2532940.912
2020-07-31 06:40:00    005550       164302        2535036.231
2020-07-31 06:50:00    005550       164302        2537131.509
2020-07-31 07:00:00    005550       164302        2539226.746
2020-07-31 07:10:00    005550       164302        2541321.942
2020-07-31 07:20:00    005550       164303        2543417.098
2020-07-31 07:30:00    005550       164303        2545512.212
2020-07-31 07:40:00    005550       164303        2547607.285
2020-07-31 07:50:00    005551       164303        2549702.317
2020-07-31 08:00:00    005551       164303        2551797.309
2020-07-31 08:10:00    005551       164304        2553892.259
2020-07-31 08:20:00    005551       164304        2555987.169
2020-07-31 08:30:00    005551       164304        2558082.038
2020-07-31 08:40:00    005551       164304        2560176.866
2020-07-31 08:50:00    005551       164304        2562271.653
2020-07-31 09:00:00    005551       164305        2564366.399
2020-07-31 09:10:00    005551       164305        2566461.104
2020-07-31 09:20:00    005551       164305        2568555.768
2020-07-31 09:30:00    005551       164305        2570650.392
2020-07-31 09:40:00    005551       164305        2572744.974
2020-07-31 09:50:00    005551       164305        2574839.516
2020-07-31 10:00:00    005551       164306        2576934.017
2020-07-31 10:10:00    005551       164306        2579028.477
2020-07-31 10:20:00    005551       164306        2581122.896
2020-07-31 10:30:00    005551       164306        2583217.274
2020-07-31 10:40:00    005551       164306        2585311.612
2020-07-31 10:50:00    005551       164306        2587405.908
2020-07-31 11:00:00    005551       164307        2589500.164
2020-07-31 11:10:00    005552       164307        2591594.379
2020-07-31 11:20:00    005552       164307        2593688.553
2020-07-31 11:30:00    005552       164307        2595782.687
